AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,HighTransactionAmount,HighLoginAttempts,RapidTransaction,NewDevice,NewLocation,SuspiciousMerchant
AC00409,0.03948198139510644,2023-07-12 16:58:17,0,0,624,86,2,0.25806451612903225,0,0.6172413793103448,0.0,0.9857105790650372,2024-11-04 08:11:51,0.524688670365925,False,False,True,False,False,False
AC00410,0.08855825103577662,2023-07-07 17:40:58,0,20,249,76,1,0.14516129032258068,3,0.503448275862069,1.0,0.043330729716322264,2024-11-04 08:12:16,0.5110368535541423,False,False,True,False,False,True
AC00360,0.08090783542225811,2023-08-21 18:51:06,1,33,7,80,0,0.8064516129032258,0,0.017241379310344827,0.0,0.35350083418813527,2024-11-04 08:08:23,0.6347699056438925,False,False,True,False,False,True
AC00422,0.07029731349506214,2023-03-20 17:13:09,1,7,619,99,2,0.8709677419354838,2,0.13793103448275862,0.0,0.3883169296499099,2024-11-04 08:10:37,0.21161994466529532,False,False,True,False,False,False
AC00225,0.020439325637751776,2023-05-26 16:47:51,1,29,420,16,0,0.6129032258064516,2,0.09655172413793102,0.0,0.3890812099962761,2024-11-04 08:11:50,0.3955839489112867,False,False,True,False,False,False
AC00261,0.2352554915704719,2023-04-18 18:55:32,1,15,111,71,2,0.24193548387096775,1,0.017241379310344827,0.0,0.2877169326075471,2024-11-04 08:09:51,0.29146478217868643,False,False,True,False,False,False
AC00468,0.0098235922557782,2023-09-18 16:31:03,0,7,529,6,2,0.5,1,0.5172413793103449,0.0,0.5631079120828891,2024-11-04 08:11:45,0.7113979847084926,False,False,True,False,False,False
AC00138,0.1848711467806238,2023-08-29 16:50:17,0,13,51,52,2,0.12903225806451613,3,0.07931034482758621,0.0,0.005661186523391549,2024-11-04 08:10:34,0.6565071999741117,True,False,True,False,False,False
AC00013,0.2227532115590067,2023-03-28 16:02:03,1,33,335,87,0,0.4032258064516129,1,0.7793103448275862,0.0,0.1574464566833863,2024-11-04 08:11:53,0.23345381104689533,True,False,True,False,False,True
AC00275,0.13268363863772573,2023-01-26 17:21:46,1,4,287,12,1,0.08064516129032262,3,0.3172413793103448,0.0,0.04024067100722335,2024-11-04 08:11:39,0.0660706367655266,False,False,True,False,False,False
AC00125,0.010016416082549443,2023-07-10 16:01:03,1,9,654,1,0,0.14516129032258068,1,0.3586206896551724,0.0,0.311784705520161,2024-11-04 08:08:46,0.5190924185313184,False,False,True,False,False,False
AC00200,0.09897073768142375,2023-06-09 17:41:13,1,3,452,42,0,0.5,0,0.8793103448275862,0.0,0.8599061353495459,2024-11-04 08:08:48,0.43414232717727286,False,False,True,False,False,False
AC00213,0.04748677593350183,2023-04-03 16:41:47,1,17,591,12,0,0.7580645161290323,2,0.5827586206896552,0.0,0.15469316530368887,2024-11-04 08:06:39,0.25001849268956233,False,False,True,False,False,False
AC00035,0.10754879224535528,2023-12-07 16:11:01,0,28,233,22,2,0.6612903225806451,2,0.4068965517241379,0.0,0.5058420057082399,2024-11-04 08:10:42,0.9310806784469522,False,False,True,False,False,True
AC00070,0.04844568361258045,2023-04-07 17:11:35,1,5,138,29,2,0.5483870967741935,2,0.14482758620689656,0.0,0.061396515634473695,2024-11-04 08:09:41,0.2610554892898638,False,False,True,False,False,False
AC00275,0.28544180107877115,2023-10-24 17:04:59,1,28,212,69,0,0.16129032258064518,3,0.5551724137931034,0.0,0.08451381149364715,2024-11-04 08:09:19,0.8103408513414407,True,False,True,False,False,True
AC00060,0.33395002214868275,2023-12-11 16:09:08,1,7,56,98,0,0.08064516129032262,3,0.05172413793103449,0.0,0.10088769448145228,2024-11-04 08:07:21,0.9420694208095985,True,False,True,False,False,False
AC00304,0.1637908122052271,2023-04-25 17:15:27,0,9,496,0,1,0.14516129032258068,3,0.031034482758620682,0.25,0.06753092411375075,2024-11-04 08:07:16,0.3105042259491009,False,False,True,False,False,False
AC00372,0.43577663704823205,2023-02-27 16:02:00,1,41,94,42,2,0.6935483870967742,2,0.18275862068965515,0.0,0.10961003553197812,2024-11-04 08:12:12,0.15380501034748217,False,False,True,False,False,False
AC00498,0.5705657034161086,2023-04-17 17:27:15,1,37,193,75,0,0.1774193548387097,1,0.14482758620689656,0.0,0.5774934562276414,2024-11-04 08:11:57,0.2885459094091216,True,False,True,False,False,False
AC00465,0.09859551293743647,2023-03-21 17:12:03,0,4,82,7,1,0.5645161290322581,0,0.17931034482758618,0.0,0.8387254196820003,2024-11-04 08:09:31,0.21436643091917928,False,False,True,False,False,False
AC00396,0.04772650285327149,2023-07-05 17:21:56,0,23,283,22,1,0.7903225806451613,2,0.24137931034482757,0.0,0.10830060886995406,2024-11-04 08:08:32,0.5055146996299267,False,False,True,False,False,False
AC00083,0.3175130937801287,2023-07-28 16:03:27,1,42,652,75,0,0.967741935483871,2,0.5482758620689655,0.0,0.22745440197247518,2024-11-04 08:08:19,0.5685346068552741,False,False,True,False,False,False
AC00479,0.44768481121505066,2023-08-01 17:18:04,0,7,66,65,1,0.967741935483871,2,0.2,0.0,0.07027951016150044,2024-11-04 08:06:56,0.5796655053119872,True,False,True,True,True,True
AC00091,0.05198426140657165,2023-06-29 16:06:51,1,30,482,60,0,0.5161290322580645,0,0.18275862068965515,0.0,0.4229333845990452,2024-11-04 08:09:27,0.48889082866544564,False,False,True,False,False,False
AC00024,0.01486306902571853,2023-08-07 16:08:04,0,40,40,95,2,0.3548387096774194,0,0.1413793103448276,0.0,0.038939982818816485,2024-11-04 08:11:39,0.5960019170728355,False,False,True,False,False,False
AC00366,0.05775334184537614,2023-05-15 17:46:13,1,6,476,63,2,0.8387096774193548,0,0.2517241379310345,0.0,0.4662372267042377,2024-11-04 08:10:59,0.36548554300814673,False,False,True,False,False,False
AC00470,0.24530317638168694,2023-03-10 16:22:05,0,16,582,35,2,0.8225806451612903,0,0.393103448275862,0.25,0.8664384804735448,2024-11-04 08:11:10,0.1840566345809893,False,False,True,False,False,True
AC00032,0.027083930479193264,2023-09-11 18:08:19,0,37,86,15,1,0.16129032258064518,3,0.296551724137931,0.0,0.0002527435446206634,2024-11-04 08:08:11,0.6923648985451474,False,False,True,False,False,False
AC00136,0.040836959637282746,2023-07-31 16:46:29,1,28,504,83,1,0.22580645161290325,0,0.14482758620689656,0.0,0.08466908744792206,2024-11-04 08:08:12,0.5768563648404366,False,False,True,False,False,False
AC00001,0.024770044557938346,2023-09-15 17:00:20,1,10,629,33,1,0.11290322580645162,3,0.09310344827586207,0.0,0.10410009182119202,2024-11-04 08:11:55,0.7032140596445899,False,False,True,False,False,False
AC00187,0.17391145738332858,2023-03-22 16:18:37,1,14,295,10,1,0.5483870967741935,0,0.1206896551724138,0.0,0.34524432100043423,2024-11-04 08:11:48,0.217006649770902,False,False,True,False,False,False
AC00452,0.015952263074237173,2023-07-12 16:50:42,1,14,14,24,0,0.24193548387096775,0,0.9827586206896551,0.0,0.9576963770288384,2024-11-04 08:10:43,0.5246763683962461,False,False,True,False,False,False
AC00036,0.37010188394090204,2023-03-08 17:07:21,1,36,383,6,2,0.7903225806451613,2,0.3620689655172414,0.0,0.37133807541168296,2024-11-04 08:08:42,0.1786547030064518,False,False,True,False,False,False
AC00125,0.11463637074289286,2023-09-18 18:35:23,1,25,643,58,0,0.3709677419354839,1,0.13103448275862067,0.0,0.22429443547443864,2024-11-04 08:06:33,0.7116450413192008,False,False,True,False,False,True
AC00403,0.014081350809078354,2023-12-25 16:30:45,1,1,81,69,0,0.1774193548387097,0,0.296551724137931,0.0,0.710302794832739,2024-11-04 08:09:42,0.9805569753328341,False,False,True,False,False,True
AC00264,0.052771191077989416,2023-08-09 16:22:25,1,40,1,85,0,0.5,1,0.30344827586206896,0.0,0.12890256870792932,2024-11-04 08:08:38,0.6015280127134339,False,False,True,True,True,False
AC00123,0.08462881413346535,2023-05-11 17:15:10,1,27,165,87,0,0.6612903225806451,1,0.4724137931034483,0.0,0.6318386958433099,2024-11-04 08:11:20,0.35443970933401925,False,False,True,False,False,True
AC00298,0.005346952601818797,2023-07-19 17:38:50,1,18,135,18,0,0.5967741935483871,2,0.06896551724137931,0.0,0.15942605705282206,2024-11-04 08:11:06,0.5439928448947,False,False,True,False,False,False
AC00235,0.1409490059150012,2023-03-27 17:25:32,1,20,147,26,1,0.32258064516129037,0,0.09310344827586207,0.0,0.431628165848163,2024-11-04 08:12:10,0.23086601066545787,False,False,True,False,False,False
AC00259,0.10531307814576438,2023-01-10 16:32:06,1,27,22,48,2,0.03225806451612906,3,0.4275862068965517,0.0,0.07543319302481594,2024-11-04 08:11:25,0.022032573390547094,False,False,True,False,False,False
AC00329,0.1288896995596321,2023-05-29 18:40:32,1,35,110,67,0,0.33870967741935487,1,0.489655172413793,0.0,0.04554021916091833,2024-11-04 08:07:18,0.40404697292552627,False,False,True,False,False,False
AC00482,0.3574588946504416,2023-10-03 17:27:25,1,10,101,29,0,0.6935483870967742,2,0.296551724137931,0.0,0.14417809278107974,2024-11-04 08:07:37,0.7527106690850578,True,False,True,False,False,False
AC00020,0.18729447325220835,2023-01-12 17:58:56,0,17,131,84,2,0.11290322580645162,3,0.9620689655172414,0.0,0.007950666611098937,2024-11-04 08:09:04,0.027695643675450743,False,False,True,False,False,False
AC00453,0.0571436016363968,2023-05-01 16:23:22,1,39,500,73,1,0.32258064516129037,0,0.27586206896551724,0.0,0.8600546894010382,2024-11-04 08:10:57,0.32687678070613746,False,False,True,False,False,True
AC00367,0.11228600463819474,2023-10-11 18:04:39,0,8,662,31,1,0.19354838709677424,1,0.4379310344827586,0.0,0.5778053525167477,2024-11-04 08:11:54,0.7747454040620085,False,False,True,False,False,True
AC00167,0.25562185684133726,2023-01-19 16:28:08,1,8,188,47,2,0.7741935483870968,2,0.503448275862069,0.0,0.4243443119930845,2024-11-04 08:09:44,0.04674659471466058,True,False,True,False,False,True
AC00110,0.11674700992782135,2023-02-15 16:50:13,1,6,305,67,2,0.7419354838709677,2,0.2,0.0,0.38088048860166945,2024-11-04 08:10:52,0.12094168112995773,False,False,True,False,False,False
AC00078,0.31986345988482684,2023-05-08 16:37:14,1,9,673,85,0,0.8064516129032258,2,0.1413793103448276,0.0,0.1824734451230579,2024-11-04 08:08:12,0.346133877154565,False,False,True,False,False,False
AC00212,0.31713265758136383,2023-11-03 18:37:18,1,13,384,14,2,0.5967741935483871,1,0.506896551724138,0.0,0.1942576128909963,2024-11-04 08:12:18,0.8379760977497344,True,False,True,False,False,False
AC00051,0.09708419105193214,2023-06-21 16:49:10,1,30,48,2,1,0.4838709677419355,1,0.9586206896551724,0.0,0.008294828033561116,2024-11-04 08:07:18,0.4670037491126766,False,False,True,False,False,False
AC00250,0.43771008677072204,2023-03-20 16:35:53,0,7,672,13,1,0.03225806451612906,3,0.2,0.0,0.07632787828516195,2024-11-04 08:12:12,0.21154584675490407,True,False,True,False,False,True
AC00304,0.1058342236235245,2023-12-20 17:13:50,1,31,56,60,0,0.6774193548387097,0,0.19310344827586207,0.0,0.9064983322959198,2024-11-04 08:09:43,0.966906684346748,False,False,True,False,False,False
AC00007,0.04722620319462178,2023-11-20 17:08:33,1,7,84,70,0,0.12903225806451613,1,0.9448275862068966,0.0,0.4716154211204875,2024-11-04 08:10:50,0.8844998901246557,False,False,True,False,False,True
AC00017,0.031190556843942986,2023-11-27 17:39:39,0,0,616,66,1,0.6935483870967742,2,0.38620689655172413,0.0,0.4795822202982643,2024-11-04 08:08:09,0.9037897282494897,False,False,True,False,False,False
AC00158,0.20515412877504757,2023-05-16 16:57:35,1,22,487,60,1,0.8709677419354838,2,0.1275862068965517,0.0,0.4851459392313101,2024-11-04 08:12:07,0.36813711018848805,False,False,True,False,False,False
AC00110,0.009969512989551033,2023-11-17 16:39:20,1,7,285,61,0,0.4032258064516129,0,0.1206896551724138,0.0,0.6551401718387229,2024-11-04 08:11:24,0.8762036261438407,False,False,True,False,False,False
AC00175,0.290356202934049,2023-04-14 16:52:23,0,42,176,86,2,1.0,2,0.13448275862068965,0.0,0.19275056228716778,2024-11-04 08:09:54,0.28024386000587365,False,False,True,False,False,False
AC00079,0.029606274591552233,2023-08-25 16:30:02,0,4,244,26,2,0.20967741935483875,0,0.30689655172413793,0.0,0.6199247953516698,2024-11-04 08:11:35,0.6454806934254744,False,False,True,False,False,False
AC00403,0.2058576751700237,2023-08-07 16:38:52,0,24,44,84,2,0.0,3,0.5413793103448277,0.0,0.11177381603765342,2024-11-04 08:08:21,0.5960669553931532,True,False,True,False,False,False
AC00228,0.15050160252234412,2023-06-09 17:58:00,1,27,476,87,0,0.9193548387096775,2,0.36551724137931035,0.0,0.3752327458838428,2024-11-04 08:11:58,0.4341682980021504,False,False,True,False,False,True
AC00344,0.02389452015530135,2023-03-27 17:07:20,1,37,180,47,2,0.24193548387096775,0,0.7689655172413793,0.0,0.3444625637068336,2024-11-04 08:10:44,0.2308340319019,False,False,True,False,False,True
AC00466,0.17470880996430155,2023-08-14 16:01:02,1,34,314,2,0,0.7258064516129032,2,0.1275862068965517,0.0,0.4264475953737176,2024-11-04 08:12:23,0.6152125076255521,False,False,True,False,False,False
AC00204,0.20210542773015086,2023-09-05 17:34:08,1,39,407,66,2,0.09677419354838712,3,0.2,0.0,0.01266809798383248,2024-11-04 08:10:37,0.6758161427081886,False,False,True,False,False,False
AC00030,0.27130833572191676,2023-03-20 16:29:02,0,34,299,16,2,0.532258064516129,1,0.19310344827586207,0.0,0.6116588715000734,2024-11-04 08:08:47,0.2115392984196227,True,False,True,False,False,False
AC00455,0.41021966281887584,2023-06-19 16:22:28,1,22,339,80,2,0.11290322580645162,3,0.09999999999999999,0.0,0.013418262334355512,2024-11-04 08:06:44,0.4614609329654864,True,False,True,False,False,True
AC00094,0.01638481382077807,2023-06-01 16:56:33,0,33,578,73,0,0.4838709677419355,0,0.38275862068965516,0.0,0.04319830823150771,2024-11-04 08:08:02,0.4120867074611001,False,False,True,False,False,False
AC00185,0.011486046329832973,2023-05-01 16:57:17,1,30,34,29,0,0.04838709677419356,3,0.27586206896551724,0.0,0.07388043348206665,2024-11-04 08:12:18,0.32693889452720315,False,False,True,False,False,False
AC00351,0.10571957161841727,2023-01-18 16:59:48,1,38,3,77,0,0.6129032258064516,2,0.5896551724137932,0.0,0.0982164103157009,2024-11-04 08:09:15,0.04406142758095877,True,False,True,True,True,False
AC00335,0.16451520441931367,2023-02-27 17:06:57,0,33,605,23,1,0.5,0,0.5586206896551724,0.0,0.5121054747209403,2024-11-04 08:12:09,0.15392898368533126,True,False,True,False,False,True
AC00409,0.10004429736560959,2023-12-28 16:34:52,1,0,115,57,2,0.5806451612903226,1,0.09999999999999999,0.5,0.16868077280371913,2024-11-04 08:06:41,0.9888100393736141,False,False,True,False,False,False
AC00312,0.7871641868827683,2023-06-15 16:48:29,1,28,104,59,2,0.7741935483870968,2,0.1413793103448276,0.0,0.1316666151320787,2024-11-04 08:09:11,0.45051993623192943,True,False,True,False,False,False
AC00097,0.0,2023-11-23 16:14:48,1,28,233,89,2,0.03225806451612906,3,0.5620689655172414,0.0,0.11645158818397043,2024-11-04 08:07:45,0.8926427132588561,False,False,True,False,False,False
AC00447,0.10970633452328217,2023-05-31 16:50:20,1,23,8,93,0,0.8548387096774193,2,0.5206896551724138,0.0,0.3559516399426218,2024-11-04 08:11:21,0.4093220384509981,False,False,True,False,False,False
AC00280,0.21178831070693382,2023-11-08 18:32:44,1,23,12,61,0,0.6290322580645161,0,0.33448275862068966,0.0,0.8667523933334859,2024-11-04 08:11:01,0.8517022667761912,False,False,True,False,False,False
AC00023,0.22025692472053574,2023-02-27 16:15:53,1,40,231,26,0,0.3548387096774194,1,0.3482758620689655,0.0,0.505163093527211,2024-11-04 08:10:52,0.15383403282375308,True,False,True,False,False,False
AC00077,0.010610521927195977,2023-06-21 17:10:18,0,30,607,13,0,0.27419354838709675,0,0.7413793103448276,0.0,0.8334856964630692,2024-11-04 08:08:49,0.4670411636302787,False,False,True,False,False,True
AC00113,0.09074706204236911,2023-01-09 16:08:52,1,37,77,14,0,0.016129032258064557,3,0.0896551724137931,0.0,0.06895529531335495,2024-11-04 08:11:01,0.019242537528239234,False,False,True,False,False,False
AC00391,0.003960705630976887,2023-10-16 16:47:15,0,34,64,52,1,0.935483870967742,2,0.2793103448275862,0.0,0.23666004783306022,2024-11-04 08:07:51,0.7883379361878713,False,False,True,False,False,False
AC00136,0.0321650988873544,2023-01-03 18:18:14,1,10,361,37,2,0.5,1,0.11724137931034483,0.0,0.34355846778259214,2024-11-04 08:08:55,0.003014364027743577,False,False,True,False,False,False
AC00204,0.028449331630924772,2023-09-05 16:05:58,0,37,279,70,1,0.6451612903225806,2,0.10344827586206896,0.0,0.17653061087308108,2024-11-04 08:09:36,0.6756499230713648,False,False,True,False,False,True
AC00089,0.10654298147327824,2023-09-21 16:08:00,1,28,347,31,1,0.5,0,0.29310344827586204,1.0,0.33715585538229476,2024-11-04 08:10:26,0.7195959918720536,False,False,True,False,False,True
AC00305,0.008489459832712301,2023-09-11 17:05:50,1,40,461,8,1,0.12903225806451613,1,0.5137931034482759,0.0,0.40254383688899587,2024-11-04 08:08:11,0.6922457252006355,False,False,True,False,False,False
AC00338,0.047455507204836225,2023-11-10 16:43:45,1,25,341,55,1,0.6451612903225806,1,0.23103448275862065,0.0,0.1691802101804562,2024-11-04 08:08:22,0.8569924316184524,False,False,True,False,False,False
AC00268,0.10174323162310758,2023-06-12 16:34:59,1,22,456,15,0,0.20967741935483875,0,0.6965517241379311,0.0,0.7990238452779307,2024-11-04 08:08:35,0.4422558735309199,False,False,True,False,False,False
AC00363,0.025723740782239362,2023-12-07 16:19:07,1,32,79,54,0,0.5967741935483871,1,0.3482758620689655,0.0,0.25141059129890014,2024-11-04 08:07:23,0.9311024532511641,False,False,True,False,False,True
AC00316,0.25374573312140086,2023-01-02 16:01:14,0,20,349,76,1,0.16129032258064518,3,0.25517241379310346,0.0,0.014785497360308777,2024-11-04 08:12:22,0.0,False,False,True,True,True,True
AC00167,0.21124110795528572,2023-08-08 17:41:41,1,40,623,30,2,0.30645161290322587,1,0.11724137931034483,0.0,0.6488975407246481,2024-11-04 08:09:24,0.5989312481060289,False,False,True,False,False,True
AC00405,0.26718607499283425,2023-10-16 17:08:36,1,8,323,65,1,0.6290322580645161,1,0.4586206896551724,0.0,0.6374561899986154,2024-11-04 08:10:05,0.788374397064413,False,False,True,False,False,True
AC00098,0.18014956875211716,2023-10-09 17:32:57,1,32,342,99,0,0.20967741935483875,0,0.5275862068965518,0.0,0.5057095842234254,2024-11-04 08:11:40,0.7691924157435075,False,False,True,False,False,False
AC00116,0.1856841337259296,2023-10-09 17:23:21,1,27,384,99,2,0.467741935483871,1,0.14482758620689656,0.0,0.16028242746730806,2024-11-04 08:11:57,0.7691735654385474,False,False,True,False,False,False
AC00267,0.005237512051489174,2023-01-13 16:23:56,1,21,71,53,2,0.29032258064516125,1,0.9310344827586207,0.0,0.136901633019062,2024-11-04 08:11:14,0.030256805683268384,False,False,True,False,False,True
AC00447,0.11018578836282147,2023-10-20 16:02:07,1,1,654,65,1,0.19354838709677424,0,0.3482758620689655,0.0,0.4242596160180255,2024-11-04 08:07:50,0.7992378309917259,True,False,True,False,False,True
AC00042,0.11529301404487062,2023-09-13 18:11:22,0,28,198,51,1,0.08064516129032262,3,0.6413793103448276,0.0,0.0407347308617345,2024-11-04 08:11:50,0.6978567266836428,False,False,True,False,False,False
AC00074,0.14486280845297966,2023-05-04 17:49:33,1,14,513,18,2,0.4838709677419355,1,0.2517241379310345,0.0,0.5511483026523285,2024-11-04 08:09:46,0.3352828723490724,True,False,True,True,True,False
AC00063,0.06077598561638481,2023-10-04 17:10:02,1,22,23,25,0,0.435483870967742,0,0.8724137931034484,0.0,0.5119461656249958,2024-11-04 08:10:02,0.755419391152951,False,False,True,False,False,False
AC00085,0.17120150089897593,2023-04-03 17:59:23,0,36,131,32,2,0.33870967741935487,0,0.8172413793103449,0.0,0.4615110568578869,2024-11-04 08:09:57,0.25016020375113435,False,False,True,False,False,False
AC00126,0.04026891106652422,2023-07-25 18:00:25,1,21,505,51,1,0.5806451612903226,2,0.15517241379310343,0.0,0.33995015036896525,2024-11-04 08:07:12,0.5605203663240477,False,False,True,False,False,False
AC00471,0.219652395966334,2023-06-20 17:07:05,1,38,327,13,2,0.7903225806451613,0,0.32068965517241377,0.0,0.8019156078549468,2024-11-04 08:10:18,0.4642857131504272,False,False,True,True,False,True
AC00304,0.16334262709435338,2023-03-10 16:35:33,1,28,206,33,1,0.8870967741935485,2,0.489655172413793,0.0,0.47002434673187815,2024-11-04 08:10:23,0.18408381335120994,False,False,True,False,False,False
AC00242,0.21443051827917764,2023-06-20 18:43:51,1,42,102,13,1,0.1774193548387097,0,0.493103448275862,0.0,0.5672351603913224,2024-11-04 08:11:43,0.4644675725006411,True,False,True,False,False,True
AC00261,0.2649868410766866,2023-07-14 16:22:54,1,6,305,70,1,0.6612903225806451,2,0.27241379310344827,0.0,0.5067857608588979,2024-11-04 08:09:07,0.5301193701124505,True,False,True,False,False,True
AC00338,0.07964145191130104,2023-11-27 16:57:08,1,29,617,56,0,0.09677419354838712,3,0.6586206896551724,0.0,0.08005517337803848,2024-11-04 08:09:29,0.9037060939284947,False,False,True,False,False,True
AC00292,0.011856059619042656,2023-06-09 18:33:04,1,19,351,89,1,0.7258064516129032,2,0.5379310344827587,0.0,0.39373545548285444,2024-11-04 08:09:14,0.43424039326631503,False,False,True,False,False,False
AC00024,0.03596946087500326,2023-10-30 16:36:24,1,20,364,69,2,0.11290322580645162,3,0.4103448275862069,0.0,0.04083488721319321,2024-11-04 08:11:01,0.826762010004521,False,False,True,False,False,True
AC00441,0.026573207910988352,2023-08-29 16:16:15,0,2,111,43,1,0.16129032258064518,3,0.19310344827586207,0.0,0.11045094557006443,2024-11-04 08:11:52,0.6564398093391783,False,False,True,False,False,False
AC00412,0.21230945618469393,2023-08-07 17:17:34,1,10,12,94,0,0.11290322580645162,3,0.8724137931034484,0.0,0.011597298870585894,2024-11-04 08:08:37,0.5961402586026607,False,False,True,False,False,False
AC00315,0.239200562837116,2023-05-23 16:44:33,1,40,242,42,1,0.11290322580645162,3,0.16896551724137931,0.0,0.0019836335111052556,2024-11-04 08:11:47,0.38733829148274235,True,False,True,False,False,False
AC00120,0.15702113244912316,2023-02-09 17:46:49,1,39,13,10,1,0.5,0,0.37241379310344824,0.0,0.69157288491968,2024-11-04 08:10:23,0.10457163762771349,False,False,True,False,False,False
AC00462,0.009073142767803632,2023-06-27 17:50:21,1,36,401,60,2,0.7258064516129032,0,0.2793103448275862,0.0,0.06365171401799051,2024-11-04 08:10:55,0.48359246251006516,False,False,True,False,False,False
AC00481,0.0026213617531333873,2023-03-13 18:24:20,0,37,119,7,2,0.22580645161290325,0,0.4206896551724138,0.0,0.8600963651982896,2024-11-04 08:11:04,0.19252944931011529,False,False,True,False,False,False
AC00166,0.20903666258436043,2023-09-18 16:18:19,1,20,389,30,1,0.4032258064516129,1,0.8310344827586207,0.0,0.5449641520924613,2024-11-04 08:11:41,0.7113738258016298,False,False,True,False,False,True
AC00438,0.07563905464210334,2023-07-06 17:53:38,1,40,68,43,2,0.32258064516129037,1,0.04827586206896552,0.0,0.34572359266882396,2024-11-04 08:09:52,0.508319103684211,False,False,True,False,False,False
AC00090,0.28979857727284575,2023-10-19 16:34:22,1,39,362,30,2,0.30645161290322587,0,0.12413793103448274,0.0,0.7954625811837809,2024-11-04 08:07:12,0.7965540625315792,False,False,True,False,False,False
AC00041,0.017745003517731974,2023-04-28 16:55:28,1,30,341,93,0,0.09677419354838712,3,0.8310344827586207,0.0,0.09299819718567376,2024-11-04 08:11:26,0.3186976238475365,False,False,True,False,False,False
AC00141,0.4066654506605519,2023-06-28 17:58:48,0,40,436,57,2,0.08064516129032262,3,0.46551724137931033,0.0,0.431014456124124,2024-11-04 08:07:01,0.4863625036981405,True,False,True,False,False,True
AC00410,0.14716627146467937,2023-03-08 17:42:36,1,13,606,11,0,0.27419354838709675,0,0.5206896551724138,0.0,0.9208939592948456,2024-11-04 08:08:51,0.17872164860889028,False,False,True,False,False,False
AC00362,0.1589545821716132,2023-09-27 16:25:38,1,19,637,58,2,0.8064516129032258,0,0.4724137931034483,0.0,0.8642619283525828,2024-11-04 08:09:31,0.7361102894786975,False,False,True,False,False,True
AC00315,0.09669854339838965,2023-09-20 16:30:06,1,2,676,32,2,0.22580645161290325,0,0.36551724137931035,0.0,0.6377378377252005,2024-11-04 08:10:15,0.716892006221427,False,False,True,False,False,False
AC00092,0.034265315162727676,2023-10-06 18:39:39,1,25,306,41,2,0.5,1,0.5827586206896552,0.0,0.22684674196094037,2024-11-04 08:07:05,0.76108891440903,False,False,True,True,True,False
AC00133,0.23331161893842667,2023-01-11 17:27:56,1,40,427,1,1,0.1774193548387097,1,0.22413793103448276,0.0,0.5003213069530018,2024-11-04 08:09:20,0.02488952306725789,True,False,True,False,False,True
AC00069,0.14542043411418298,2023-06-22 17:28:02,1,28,654,78,0,0.016129032258064557,3,0.13103448275862067,0.0,0.07342737723452854,2024-11-04 08:07:20,0.4698243014889165,False,False,True,False,False,False
AC00498,0.013805143705865492,2023-05-08 16:25:03,1,16,520,95,2,0.24193548387096775,0,0.058620689655172406,0.0,0.804108964732865,2024-11-04 08:07:00,0.34611292883927214,False,False,True,False,False,False
AC00006,0.3183625609088777,2023-08-11 17:12:30,1,11,43,8,0,0.14516129032258068,3,0.38275862068965516,0.0,0.053209238045432,2024-11-04 08:09:23,0.6071150778058256,True,False,True,False,False,False
AC00104,0.1432837376553665,2023-08-24 17:13:38,1,27,120,57,2,0.5806451612903226,1,0.24482758620689654,0.0,0.0758815439404063,2024-11-04 08:09:50,0.6428207024157666,False,False,True,True,True,True
AC00311,0.22280532610678272,2023-02-21 17:42:42,1,38,17,15,1,0.0,3,0.6172413793103448,0.0,0.09265605233404632,2024-11-04 08:08:54,0.13752445016473658,False,False,True,False,False,False
AC00144,0.24434948015738592,2023-12-04 17:53:57,0,35,484,8,0,0.5806451612903226,0,0.44482758620689655,0.0,0.0782449649587208,2024-11-04 08:07:30,0.9230436458943828,False,False,True,False,False,False
AC00157,0.05344346874429997,2023-12-04 16:23:00,1,39,75,73,1,0.935483870967742,2,0.1275862068965517,0.0,0.21023557580491425,2024-11-04 08:08:07,0.9228690024281926,False,False,True,False,False,False
AC00171,0.011647601427938609,2023-12-21 17:56:04,1,39,249,98,2,0.016129032258064557,3,0.46551724137931033,0.0,0.06791945009457719,2024-11-04 08:06:47,0.9697393161764193,False,False,True,False,False,False
AC00374,0.03544831539724314,2023-06-08 18:54:04,1,4,629,99,2,0.6129032258064516,1,0.9758620689655172,0.0,0.2091795648777891,2024-11-04 08:08:24,0.43153554933873406,False,False,True,False,False,False
AC00219,0.017401047502410297,2023-09-18 17:18:03,0,27,454,66,2,0.7258064516129032,0,0.4689655172413793,0.0,0.8482154020302837,2024-11-04 08:07:24,0.7114959236453933,False,False,True,False,False,False
AC00405,0.1888735440498215,2023-01-16 18:02:19,0,24,272,13,0,0.7258064516129032,2,0.4379310344827586,0.0,0.13037264884645428,2024-11-04 08:06:30,0.03869293701960519,False,False,True,False,False,True
AC00075,0.03802798551215572,2023-06-23 16:41:27,1,37,126,89,1,0.03225806451612906,3,0.5586206896551724,0.0,0.0812409170288652,2024-11-04 08:12:22,0.4724723401973343,False,False,True,False,False,False
AC00136,0.34094900591500116,2023-11-20 16:31:36,0,2,365,59,2,0.11290322580645162,3,0.32413793103448274,0.0,0.004258997602969468,2024-11-04 08:08:39,0.8844335802829242,False,False,True,False,False,False
